Company,TypeName,Inches,Ram,OpSys,Price,Res_Width,Res_Height,Is_IPS,Cpu_Gamme,Cpu_Frequence_GHz,has_ssd,has_hdd,has_flash,has_hybrid,total_memory_gb,gpu_brand,has_intel_gpu,has_nvidia_gpu,has_amd_gpu,weight_kg
HP,2 in 1 Convertible,13.3,8,Windows 10,86793.12,1920,1080,0,Intel Core i5,2.4,1,0,0,0,256.0,Intel,1,0,0,1.48
HP,Workstation,15.6,8,Windows 7,118761.12,1920,1080,1,Intel Core i7,2.6,1,0,0,0,256.0,Nvidia,0,1,0,2.59
HP,2 in 1 Convertible,13.3,8,Windows 10,95850.72,2560,1440,0,Intel Core i7,2.6,1,0,0,0,256.0,Intel,1,0,0,1.48
HP,Workstation,15.6,8,Windows 7,101178.72,1920,1080,0,Intel Core i7,2.6,1,0,0,0,256.0,Nvidia,0,1,0,2.0
HP,Ultrabook,12.5,8,Windows 7,122381.496,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.26
Dell,Notebook,15.6,8,Windows 10,53807.472,1920,1080,0,Intel Core i7,2.7,1,0,0,0,256.0,Nvidia,0,1,0,2.18
HP,Notebook,15.6,8,Windows 7,84129.12,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.88
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,124621.92,2560,1440,1,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.27
Lenovo,Notebook,15.6,4,No OS,18061.92,1366,768,0,Intel Core i3,2.0,0,1,0,0,1024.0,Intel,1,0,0,1.9
HP,Notebook,15.6,4,Windows 10,15824.16,1366,768,0,AMD E-Series 7110,1.8,0,1,0,0,500.0,AMD,0,0,1,1.86
Lenovo,Notebook,15.6,8,No OS,31914.72,1920,1080,0,Intel Core i5,2.3,0,1,0,0,1024.0,AMD,0,0,1,2.32
Dell,Gaming,15.6,8,Windows 10,63882.72,1920,1080,0,Intel Core i7,2.8,0,1,0,0,1024.0,Nvidia,0,1,0,2.62
Dell,Notebook,15.6,8,Windows 10,119916.2304,3840,2160,1,Intel Core i5,2.3,1,0,0,0,256.0,Nvidia,0,1,0,2.04
HP,Notebook,15.6,4,Windows 10,25515.2592,1920,1080,0,AMD A6-Series A6-9220,2.5,1,0,0,0,256.0,AMD,0,0,1,1.91
MSI,Gaming,17.3,16,Windows 10,79536.384,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,2.7
Lenovo,Ultrabook,14.0,12,Windows 7,122490.72,1920,1080,0,Intel Core i7,2.6,1,0,0,0,512.0,Intel,1,0,0,1.4
Lenovo,Notebook,15.6,8,Windows 10,42010.7472,1920,1080,0,Intel Core i5,2.3,0,0,0,1,1024.0,AMD,0,0,1,2.5
HP,2 in 1 Convertible,13.3,8,Windows 10,108744.48,2560,1440,0,Intel Core i7,2.6,1,0,0,0,512.0,Intel,1,0,0,1.48
Lenovo,Ultrabook,14.0,8,Windows 7,79866.72,1920,1080,0,Intel Core i7,2.6,1,0,0,0,256.0,Intel,1,0,0,1.7
MSI,Gaming,14.0,16,Windows 10,94252.32,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1280.0,Nvidia,0,1,0,1.7
HP,Gaming,15.6,8,Windows 10,47898.72,1920,1080,1,Intel Core i7,2.8,0,1,0,0,1024.0,Nvidia,0,1,0,2.62
Lenovo,Notebook,15.6,8,Windows 10,24455.52,1366,768,0,Intel Core i3,2.0,0,1,0,0,1024.0,Intel,1,0,0,2.2
HP,Notebook,15.6,4,No OS,25414.0272,1366,768,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,2.1
Dell,Gaming,15.6,8,Windows 10,79813.44,3840,2160,0,Intel Core i7,2.8,1,1,0,0,1152.0,Nvidia,0,1,0,2.62
Lenovo,Notebook,15.6,8,Windows 10,74059.2,1920,1080,1,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.95
Lenovo,Notebook,15.6,4,Windows 10,24935.04,1920,1080,0,Intel Core i3,2.0,0,1,0,0,1024.0,Nvidia,0,1,0,2.2
HP,Notebook,14.0,2,Windows 10,13266.72,1366,768,0,Intel Celeron Dual,1.6,0,0,1,0,32.0,Intel,1,0,0,1.44
MSI,Gaming,15.6,8,Windows 10,44701.92,1920,1080,1,Intel Core i7,2.7,0,1,0,0,1024.0,Nvidia,0,1,0,2.2
HP,Notebook,15.6,8,Windows 10,36177.12,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.96
HP,Notebook,15.6,16,Windows 10,61751.52,1920,1080,0,Intel Core i7,1.8,1,0,0,0,512.0,Intel,1,0,0,2.1
Asus,Notebook,15.6,4,Windows 10,19660.32,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
Lenovo,Notebook,15.6,4,No OS,21205.44,1366,768,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,2.1
Lenovo,Notebook,15.6,8,No OS,37775.52,1920,1080,0,Intel Core i7,2.7,0,1,0,0,1024.0,Nvidia,0,1,0,2.2
Asus,Notebook,14.0,4,Windows 10,40972.32,1920,1080,0,Intel Core i3,2.4,1,0,0,0,256.0,Intel,1,0,0,2.0
Lenovo,Notebook,15.6,4,Windows 7,43956.0,1920,1080,0,Intel Core i7,2.5,0,0,0,1,1024.0,Intel,1,0,0,2.32
Lenovo,Gaming,15.6,16,Windows 10,69530.4,1920,1080,1,Intel Core i7,2.6,1,0,0,0,512.0,Nvidia,0,1,0,3.31
MSI,Gaming,15.6,16,Windows 10,114731.5536,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,1.91
HP,Notebook,15.6,4,Windows 10,34632.0,1366,768,0,Intel Core i3,2.3,0,1,0,0,500.0,Intel,1,0,0,2.07
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,87219.36,2560,1440,1,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.36
Lenovo,Ultrabook,15.6,6,Windows 10,44275.68,1920,1080,0,Intel Core i7,2.7,1,0,0,0,256.0,Nvidia,0,1,0,1.54
Dell,Notebook,15.6,8,Linux,47686.1328,1920,1080,0,Intel Core i7,2.7,1,0,0,0,256.0,Nvidia,0,1,0,1.98
Acer,Notebook,15.6,4,Windows 10,17742.24,1366,768,0,Intel Celeron Dual,2.0,0,1,0,0,500.0,Intel,1,0,0,2.1
HP,Notebook,15.6,6,Windows 10,42570.72,1920,1080,1,Intel Core i7,2.6,0,1,0,0,1024.0,Nvidia,0,1,0,2.18
Asus,Gaming,15.6,8,Windows 10,48431.52,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1280.0,Nvidia,0,1,0,2.591
Dell,2 in 1 Convertible,15.6,16,Windows 10,62817.12,1920,1080,0,Intel Core i7,2.7,1,0,0,0,512.0,Intel,1,0,0,2.09
Acer,Notebook,15.6,4,Windows 10,36816.48,1920,1080,0,Intel Core i5,2.5,1,0,0,0,256.0,Nvidia,0,1,0,2.23
Dell,Ultrabook,13.3,8,Linux,58554.72,3200,1800,0,Intel Core i5,2.4,1,0,0,0,256.0,Intel,1,0,0,1.23
Acer,Gaming,17.3,16,Windows 10,138474.72,1920,1080,1,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,4.2
Lenovo,Gaming,15.6,8,Windows 10,43636.32,1920,1080,1,Intel Core i5,2.5,0,1,0,0,1024.0,Nvidia,0,1,0,2.4
Samsung,2 in 1 Convertible,12.3,4,Chrome OS,35111.52,2400,1600,1,Samsung Cortex A72&A53,2.0,0,0,1,0,32.0,Other,0,0,0,1.15
HP,Notebook,15.6,4,Windows 10,25840.8,1366,768,0,Intel Core i5,2.5,0,1,0,0,500.0,Intel,1,0,0,1.86
Apple,Ultrabook,12.0,8,Mac OS X,61964.64,2304,1440,1,Intel Core M,1.1,0,0,1,0,256.0,Intel,1,0,0,0.92
Dell,2 in 1 Convertible,13.3,8,Windows 10,63882.72,1920,1080,1,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.6
HP,Notebook,15.6,12,Windows 10,70702.56,1920,1080,1,Intel Core i7,2.8,1,1,0,0,1152.0,Nvidia,0,1,0,2.21
Lenovo,Notebook,15.6,4,No OS,19607.04,1366,768,0,Intel Core i3,2.0,0,1,0,0,1024.0,AMD,0,0,1,1.9
Asus,Gaming,17.3,16,Windows 10,114552.0,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1536.0,Nvidia,0,1,0,4.3
Acer,Notebook,15.6,4,Linux,14492.16,1366,768,0,Intel Celeron Dual,2.0,0,1,0,0,1024.0,Intel,1,0,0,2.1
MSI,Gaming,17.3,16,Windows 10,109165.392,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,2.43
Dell,Notebook,15.6,4,Windows 10,26586.72,1366,768,0,Intel Core i3,2.0,1,0,0,0,128.0,AMD,0,0,1,2.3
Lenovo,Notebook,15.6,8,No OS,33513.12,1366,768,0,Intel Core i7,2.5,0,1,0,0,500.0,Nvidia,0,1,0,2.2
Dell,Ultrabook,13.3,16,Windows 10,142790.4,3200,1800,0,Intel Core i7,2.7,1,0,0,0,512.0,Intel,1,0,0,1.2
Asus,Gaming,15.6,8,Windows 10,62284.32,1920,1080,0,Intel Core i7,2.6,0,1,0,0,1024.0,Nvidia,0,1,0,2.2
Dell,Notebook,15.6,8,Windows 10,47365.92,1920,1080,0,Intel Core i5,2.5,1,0,0,0,256.0,AMD,0,0,1,2.36
HP,Notebook,15.6,8,Windows 10,30849.12,1366,768,0,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,1.91
Lenovo,Notebook,15.6,4,Windows 10,15930.72,1366,768,0,AMD E-Series 9000,2.2,0,1,0,0,500.0,AMD,0,0,1,2.2
Acer,Notebook,17.3,8,Windows 10,33513.12,1600,900,0,Intel Core i3,2.0,0,1,0,0,1024.0,Nvidia,0,1,0,3.3
Asus,Gaming,15.6,16,Windows 10,130482.72,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,2.2
Apple,Ultrabook,12.0,8,Mac OS X,68145.12,2304,1440,1,Intel Core M,1.2,0,0,1,0,512.0,Intel,1,0,0,0.92
Asus,Notebook,15.6,16,Windows 10,93186.72,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1152.0,Nvidia,0,1,0,2.2
MSI,Gaming,17.3,16,Windows 10,103842.1872,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1280.0,Nvidia,0,1,0,2.43
Dell,2 in 1 Convertible,15.6,8,Windows 10,53226.72,1920,1080,1,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,2.191
Asus,Gaming,17.3,16,Windows 10,103842.72,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,2.9
Acer,Netbook,11.6,2,Chrome OS,9270.72,1366,768,0,Intel Celeron Dual,1.5,1,0,0,0,32.0,Intel,1,0,0,1.3
Acer,Notebook,17.3,4,Windows 10,31861.44,1600,900,0,Intel Core i3,2.0,0,1,0,0,1024.0,Nvidia,0,1,0,3.3
Lenovo,Notebook,17.3,8,No OS,28717.92,1600,900,0,Intel Core i5,2.5,0,1,0,0,1024.0,Intel,1,0,0,2.8
Lenovo,Gaming,15.6,8,Windows 10,67772.16,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,2.6
Acer,2 in 1 Convertible,14.0,8,Windows 10,61218.72,1920,1080,1,Intel Core i7,1.3,1,0,0,0,256.0,Intel,1,0,0,1.2
Lenovo,Notebook,15.6,8,Windows 10,81465.12,1920,1080,1,Intel Core i7,2.6,1,0,0,0,256.0,Intel,1,0,0,2.3
MSI,Gaming,15.6,8,Windows 10,78647.1408,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,2.2
HP,Notebook,15.6,6,Windows 10,28185.12,1920,1080,0,AMD A12-Series 9720P,2.7,0,1,0,0,1024.0,AMD,0,0,1,2.1
Dell,Ultrabook,12.5,8,Windows 7,91288.3536,1920,1080,0,Intel Core i5,2.4,1,0,0,0,256.0,Intel,1,0,0,1.26
Dell,2 in 1 Convertible,15.0,4,Windows 10,27119.52,1920,1080,0,Intel Core i3,2.4,0,1,0,0,500.0,Intel,1,0,0,2.08
Asus,Notebook,15.6,4,Windows 10,16463.52,1366,768,0,Intel Pentium Quad,1.6,0,1,0,0,1024.0,Intel,1,0,0,2.65
Dell,Ultrabook,13.3,8,Windows 10,78694.56,3200,1800,0,Intel Core i7,2.7,1,0,0,0,256.0,Intel,1,0,0,1.29
Dell,Notebook,15.6,4,Linux,27804.7008,1366,768,0,Intel Core i5,2.5,0,1,0,0,1024.0,Intel,1,0,0,2.18
Lenovo,Gaming,15.6,16,Windows 10,54825.12,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,2.6
MSI,Gaming,15.6,8,Windows 10,61218.72,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1152.0,Nvidia,0,1,0,2.2
Lenovo,Netbook,12.5,16,Windows 10,87912.0,1920,1080,1,Intel Core i7,2.5,1,0,0,0,512.0,Intel,1,0,0,1.3
Razer,Gaming,14.0,16,Windows 10,186426.72,1920,1080,0,Intel Core i7,2.8,1,0,0,0,1024.0,Nvidia,0,1,0,1.95
Dell,Notebook,15.6,8,Windows 10,24988.8528,1366,768,0,Intel Core i3,2.4,0,1,0,0,1024.0,Intel,1,0,0,2.3
MSI,Gaming,17.3,16,Windows 10,85141.44,1920,1080,0,Intel Core i7,2.8,1,1,0,0,1280.0,Nvidia,0,1,0,2.7
Apple,Ultrabook,11.6,4,Mac OS X,51095.52,1366,768,0,Intel Core i5,1.6,0,0,1,0,256.0,Intel,1,0,0,1.08
HP,Notebook,15.6,4,Windows 10,25467.84,1920,1080,0,Intel Core i3,2.0,0,1,0,0,1024.0,Intel,1,0,0,2.1
HP,Ultrabook,14.0,8,Windows 7,117119.5632,2560,1440,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.54
Dell,Notebook,15.6,4,Windows 7,39267.36,1366,768,0,Intel Core i5,2.3,0,1,0,0,500.0,Intel,1,0,0,2.24
MSI,Gaming,15.6,8,Windows 10,62284.32,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,2.3
Lenovo,Notebook,13.3,16,Windows 10,79866.72,1920,1080,1,Intel Core i7,2.7,1,0,0,0,512.0,Intel,1,0,0,1.4
Lenovo,Notebook,15.6,6,Windows 10,31838.5296,1920,1080,0,AMD A12-Series 9720P,3.6,1,0,0,0,256.0,AMD,0,0,1,2.2
Asus,Ultrabook,13.3,8,Windows 10,68198.4,1920,1080,0,Intel Core i7,2.5,1,0,0,0,256.0,Intel,1,0,0,1.45
Acer,Notebook,15.6,4,Linux,19276.704,1366,768,0,Intel Core i3,2.0,0,1,0,0,500.0,Intel,1,0,0,2.4
Dell,2 in 1 Convertible,17.3,16,Windows 10,95850.72,1920,1080,0,Intel Core i7,2.7,1,0,0,0,512.0,Nvidia,0,1,0,2.77
HP,Notebook,14.0,4,Windows 7,58607.4672,1920,1080,0,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.54
Dell,Notebook,14.0,4,Windows 10,46620.0,1366,768,0,Intel Core i5,2.5,0,1,0,0,500.0,Intel,1,0,0,1.6
Asus,Gaming,15.6,16,Windows 10,123876.0,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1280.0,Nvidia,0,1,0,2.34
Lenovo,Notebook,15.6,8,No OS,30529.44,1920,1080,1,Intel Core i5,2.5,1,0,0,0,256.0,Intel,1,0,0,2.3
Dell,2 in 1 Convertible,13.3,8,Windows 10,96596.64,3200,1800,0,Intel Core i5,1.2,1,0,0,0,256.0,Intel,1,0,0,1.24
Dell,Notebook,15.6,4,Linux,17262.72,1366,768,0,Intel Pentium Quad,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
HP,Notebook,15.6,4,Windows 10,21258.72,1366,768,0,AMD A6-Series 9220,2.5,0,1,0,0,500.0,AMD,0,0,1,1.86
Lenovo,Notebook,15.6,6,Windows 10,30316.32,1920,1080,0,Intel Core i3,2.3,1,0,0,0,128.0,Nvidia,0,1,0,2.4
Lenovo,Notebook,14.0,8,Windows 10,57116.16,1920,1080,1,Intel Core i5,2.3,1,0,0,0,256.0,Intel,1,0,0,1.9
Dell,Notebook,15.6,4,Windows 10,23655.7872,1366,768,0,Intel Pentium Quad,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
Asus,Notebook,15.6,4,Windows 10,18061.92,1366,768,0,Intel Celeron Dual,1.1,0,1,0,0,1024.0,Intel,1,0,0,2.0
Asus,Gaming,17.3,16,Windows 10,101232.0,1920,1080,1,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,4.0
Dell,Notebook,15.6,4,Windows 10,26107.2,1366,768,0,Intel Core i3,2.0,0,1,0,0,500.0,Intel,1,0,0,2.29
Lenovo,Notebook,15.6,8,Windows 7,47685.6,1920,1080,0,Intel Core i7,2.5,0,0,0,1,1024.0,AMD,0,0,1,2.32
MSI,Gaming,15.6,8,Windows 10,65481.12,1920,1080,0,Intel Core i7,2.6,1,1,0,0,1152.0,Nvidia,0,1,0,2.4
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,44382.7728,1920,1080,0,Intel Core i5,2.3,1,0,0,0,128.0,Intel,1,0,0,1.8
Asus,Ultrabook,13.3,8,Windows 10,38841.12,1920,1080,1,Intel Core M,0.9,1,0,0,0,512.0,Intel,1,0,0,1.2
Dell,Notebook,15.6,6,Windows 10,24455.52,1366,768,0,Intel Core i3,2.4,0,1,0,0,1024.0,Intel,1,0,0,2.3
Acer,Notebook,15.6,4,Linux,15397.92,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.4
Dell,Notebook,15.6,2,Windows 10,20193.12,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
Lenovo,Notebook,15.6,8,Windows 10,47898.72,1920,1080,1,Intel Core i7,2.6,0,1,0,0,1024.0,Nvidia,0,1,0,2.6
HP,Notebook,15.6,6,Windows 10,29303.4672,1920,1080,0,AMD A9-Series 9410,2.9,0,0,0,1,1024.0,AMD,0,0,1,2.04
Dell,Notebook,15.6,8,Linux,42943.1472,1366,768,0,Intel Core i7,2.7,0,1,0,0,1024.0,AMD,0,0,1,2.3
HP,Netbook,11.6,2,Windows 10,11135.52,1366,768,0,Intel Celeron Dual,1.6,0,0,1,0,32.0,Intel,1,0,0,1.17
Asus,Notebook,15.6,4,Windows 10,38378.6496,1366,768,0,Intel Core i7,2.5,0,1,0,0,500.0,Nvidia,0,1,0,2.2
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,33992.64,1920,1080,1,Intel Core i7,2.5,1,0,0,0,128.0,Intel,1,0,0,1.8
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,79866.72,3200,1800,1,Intel Core i7,2.5,1,0,0,0,512.0,Intel,1,0,0,1.3
Lenovo,Notebook,14.0,2,Windows 10,12201.12,1366,768,0,Intel Celeron Dual,1.6,0,0,1,0,64.0,Intel,1,0,0,1.5
HP,Notebook,15.6,6,Windows 10,40705.92,1366,768,0,Intel Core i7,2.5,0,1,0,0,1024.0,AMD,0,0,1,2.19
Asus,Notebook,15.6,4,Windows 10,19660.32,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
Asus,Ultrabook,13.3,8,Windows 10,38841.12,1920,1080,1,Intel Core M,0.9,1,0,0,0,512.0,Intel,1,0,0,1.2
Dell,Notebook,15.6,6,Windows 10,24455.52,1366,768,0,Intel Core i3,2.4,0,1,0,0,1024.0,Intel,1,0,0,2.3
Acer,Notebook,15.6,4,Linux,15397.92,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.4
Dell,Notebook,15.6,2,Windows 10,20193.12,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
Lenovo,Notebook,15.6,8,Windows 10,47898.72,1920,1080,1,Intel Core i7,2.6,0,1,0,0,1024.0,Nvidia,0,1,0,2.6
HP,Notebook,15.6,6,Windows 10,29303.4672,1920,1080,0,AMD A9-Series 9410,2.9,0,0,0,1,1024.0,AMD,0,0,1,2.04
Dell,Notebook,15.6,8,Linux,42943.1472,1366,768,0,Intel Core i7,2.7,0,1,0,0,1024.0,AMD,0,0,1,2.3
HP,Netbook,11.6,2,Windows 10,11135.52,1366,768,0,Intel Celeron Dual,1.6,0,0,1,0,32.0,Intel,1,0,0,1.17
Asus,Notebook,15.6,4,Windows 10,38378.6496,1366,768,0,Intel Core i7,2.5,0,1,0,0,500.0,Nvidia,0,1,0,2.2
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,33992.64,1920,1080,1,Intel Core i7,2.5,1,0,0,0,128.0,Intel,1,0,0,1.8
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,79866.72,3200,1800,1,Intel Core i7,2.5,1,0,0,0,512.0,Intel,1,0,0,1.3
Lenovo,Notebook,14.0,2,Windows 10,12201.12,1366,768,0,Intel Celeron Dual,1.6,0,0,1,0,64.0,Intel,1,0,0,1.5
HP,Notebook,15.6,6,Windows 10,40705.92,1366,768,0,Intel Core i7,2.5,0,1,0,0,1024.0,AMD,0,0,1,2.19
Asus,Notebook,15.6,4,Windows 10,19660.32,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
Asus,Ultrabook,13.3,8,Windows 10,38841.12,1920,1080,1,Intel Core M,0.9,1,0,0,0,512.0,Intel,1,0,0,1.2
Dell,Notebook,15.6,6,Windows 10,24455.52,1366,768,0,Intel Core i3,2.4,0,1,0,0,1024.0,Intel,1,0,0,2.3
Acer,Notebook,15.6,4,Linux,15397.92,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.4
Dell,Notebook,15.6,2,Windows 10,20193.12,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
Lenovo,Notebook,15.6,8,Windows 10,47898.72,1920,1080,1,Intel Core i7,2.6,0,1,0,0,1024.0,Nvidia,0,1,0,2.6
HP,Notebook,15.6,6,Windows 10,29303.4672,1920,1080,0,AMD A9-Series 9410,2.9,0,0,0,1,1024.0,AMD,0,0,1,2.04
Dell,Notebook,15.6,8,Linux,42943.1472,1366,768,0,Intel Core i7,2.7,0,1,0,0,1024.0,AMD,0,0,1,2.3
HP,Netbook,11.6,2,Windows 10,11135.52,1366,768,0,Intel Celeron Dual,1.6,0,0,1,0,32.0,Intel,1,0,0,1.17
Asus,Notebook,15.6,4,Windows 10,38378.6496,1366,768,0,Intel Core i7,2.5,0,1,0,0,500.0,Nvidia,0,1,0,2.2
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,33992.64,1920,1080,1,Intel Core i7,2.5,1,0,0,0,128.0,Intel,1,0,0,1.8
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,79866.72,3200,1800,1,Intel Core i7,2.5,1,0,0,0,512.0,Intel,1,0,0,1.3
Lenovo,Notebook,14.0,2,Windows 10,12201.12,1366,768,0,Intel Celeron Dual,1.6,0,0,1,0,64.0,Intel,1,0,0,1.5
HP,Notebook,15.6,6,Windows 10,40705.92,1366,768,0,Intel Core i7,2.5,0,1,0,0,1024.0,AMD,0,0,1,2.19
Asus,Notebook,15.6,4,Windows 10,19660.32,1366,768,0,Intel Celeron Dual,1.6,0,1,0,0,500.0,Intel,1,0,0,2.2
